qty_dot_url,qty_hyphen_url,qty_slash_url,qty_dot_domain,qty_hyphen_domain,qty_dot_directory,qty_hyphen_directory,length_url,domain_length,directory_length,file_length,time_response,qty_ip_resolved,qty_nameservers,phishing
4,0,0,4,0,-1,-1,22,22,-1,-1,0.968774,1,4,0
3,1,1,2,0,1,1,48,20,15,14,0.411278,1,2,0
2,0,1,2,0,0,0,28,27,1,0,1.042576,2,2,0
3,1,0,3,1,-1,-1,23,23,-1,-1,0.718616,1,1,0
3,0,0,3,0,-1,-1,18,18,-1,-1,1.6195620000000002,1,3,0
2,0,1,2,0,0,0,22,21,1,0,0.515093,1,4,0
2,0,1,2,0,0,0,18,17,1,0,0.223657,1,8,0
2,0,1,2,0,0,0,19,18,1,0,-1.0,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.31877,1,5,0
4,0,1,4,0,0,0,21,20,1,0,0.8719680000000001,-1,3,0
2,0,1,2,0,0,0,18,17,1,0,0.729594,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.29666,1,3,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,-1,4,0
1,0,1,1,0,0,0,19,18,1,0,0.340277,4,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.588304,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,8,8,-1,-1,0.629684,1,2,0
1,0,1,1,0,0,0,16,15,1,0,0.934634,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.323908,1,4,0
3,0,1,3,0,0,0,19,18,1,0,0.098133,1,4,0
2,0,1,2,0,0,0,15,14,1,0,4.706626,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.108089,1,2,0
2,0,1,2,0,0,0,19,18,1,0,-1.0,1,1,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.44669,1,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,0.315137,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.479901,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.23944,1,2,0
1,0,0,1,0,-1,-1,10,10,-1,-1,-1.0,-1,4,0
3,0,0,3,0,-1,-1,26,26,-1,-1,0.8474799999999999,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.135209,4,4,0
1,0,0,1,0,-1,-1,15,15,-1,-1,0.344505,1,2,0
2,0,1,2,0,0,0,17,16,1,0,-1.0,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.151337,1,2,0
2,1,0,2,1,-1,-1,24,24,-1,-1,0.464517,2,3,0
1,0,1,1,0,0,0,22,21,1,0,0.463459,2,4,0
2,0,2,2,0,0,0,28,16,12,6,0.033617,1,3,0
3,0,1,3,0,0,0,27,26,1,0,0.272306,1,4,0
2,0,1,2,0,0,0,18,17,1,0,1.293283,1,5,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,-1,4,0
3,0,1,2,0,1,0,37,28,9,8,0.382215,1,2,0
2,0,1,2,0,0,0,21,20,1,0,0.077347,2,2,0
3,0,5,0,0,3,0,67,6,61,22,-1.0,-1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.335099,1,4,0
1,1,5,1,1,0,0,91,15,76,24,0.324112,1,2,0
1,0,1,1,0,0,0,10,9,1,0,10.455513,1,2,0
4,0,0,4,0,-1,-1,17,17,-1,-1,1.059341,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.315388,2,2,0
2,0,1,2,0,0,0,22,14,8,7,0.461089,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,5.428961,1,2,0
2,1,0,2,1,-1,-1,23,23,-1,-1,0.451682,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.234984,2,2,0
2,1,0,2,1,-1,-1,24,24,-1,-1,0.444555,2,3,0
2,0,3,2,0,0,0,47,28,19,3,0.240384,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,-1,4,0
4,0,0,4,0,-1,-1,23,23,-1,-1,1.345332,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.357947,1,6,0
2,0,1,2,0,0,0,18,17,1,0,0.223119,1,3,0
2,0,0,2,0,-1,-1,25,25,-1,-1,1.857962,1,2,0
2,0,1,2,0,0,0,34,15,6,5,0.181702,1,4,0
2,0,1,2,0,0,0,29,28,1,0,0.664188,1,4,0
2,0,0,2,0,-1,-1,15,15,-1,-1,1.7806990000000005,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,-1.0,-1,4,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.311449,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,1.024794,1,2,0
2,0,2,2,0,0,0,43,15,28,25,0.080014,1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,2,0
2,0,1,2,0,0,0,18,17,1,0,0.989126,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.298286,2,2,0
4,0,2,4,0,0,0,31,25,6,0,6.68233,1,2,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.637428,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,2.581066,1,2,0
4,0,0,4,0,-1,-1,26,26,-1,-1,0.889749,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,1.92528,2,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,2.416753,1,2,0
1,0,1,1,0,0,0,6,5,1,0,0.36861,3,3,0
1,0,0,1,0,-1,-1,18,18,-1,-1,0.247284,1,2,0
3,0,0,3,0,-1,-1,24,24,-1,-1,0.561303,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.398826,1,4,0
2,0,2,2,0,0,0,20,13,7,0,0.077382,1,5,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.396952,1,5,0
4,0,0,4,0,-1,-1,21,21,-1,-1,1.60077,1,2,0
2,2,3,2,1,0,1,46,21,25,0,0.5337850000000001,1,2,0
1,0,1,1,0,0,0,12,11,1,0,1.323066,1,2,0
3,0,0,3,0,-1,-1,20,20,-1,-1,3.39535,1,2,0
1,0,1,1,0,0,0,23,11,12,11,0.24235,2,12,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.364167,1,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,0.214,1,2,0
3,0,0,3,0,-1,-1,18,18,-1,-1,0.216694,1,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,1.01785,1,2,0
1,0,0,1,0,-1,-1,12,12,-1,-1,-1.0,1,4,0
3,0,1,3,0,0,0,28,27,1,0,0.5024310000000001,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.401314,1,5,0
2,0,0,2,0,-1,-1,24,24,-1,-1,0.298069,1,4,0
2,0,1,2,0,0,0,24,23,1,0,0.481181,1,4,0
2,0,0,2,0,-1,-1,30,30,-1,-1,0.409416,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,-1,2,0
2,0,1,2,0,0,0,16,15,1,0,-1.0,-1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,5.182048,4,3,0
1,0,0,1,0,-1,-1,10,10,-1,-1,0.46813,1,2,0
1,0,0,1,0,-1,-1,13,13,-1,-1,0.73615,1,2,0
2,0,2,2,0,0,0,34,30,4,0,0.373776,1,3,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.074496,4,4,0
1,0,0,1,0,-1,-1,14,14,-1,-1,-1.0,3,4,0
3,0,0,3,0,-1,-1,31,31,-1,-1,0.15205,1,2,0
1,0,0,1,0,-1,-1,19,19,-1,-1,0.29938,1,2,0
3,0,0,3,0,-1,-1,32,32,-1,-1,0.484527,1,4,0
2,0,0,2,0,-1,-1,29,29,-1,-1,0.932169,1,2,0
3,0,0,3,0,-1,-1,15,15,-1,-1,-1.0,-1,5,0
2,0,3,1,0,1,0,69,24,45,36,0.323679,1,5,0
1,0,0,1,0,-1,-1,8,8,-1,-1,4.004221,1,2,0
2,1,0,2,1,-1,-1,19,19,-1,-1,0.290306,1,5,0
1,0,1,1,0,0,0,10,9,1,0,-1.0,1,5,0
2,0,0,2,0,-1,-1,10,10,-1,-1,0.292049,1,2,0
3,0,0,3,0,-1,-1,21,21,-1,-1,0.127719,1,4,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.344251,1,2,0
1,0,2,1,0,0,0,17,9,8,0,0.322843,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,2.577026,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.221758,1,4,0
4,0,0,4,0,-1,-1,34,34,-1,-1,0.112375,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,12,12,-1,-1,3.529185,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,5.530894,1,2,0
3,0,1,3,0,0,0,15,14,1,0,4.167919,2,4,0
1,0,0,1,0,-1,-1,10,10,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.265097,4,4,0
3,0,4,2,0,1,0,42,14,28,11,-1.0,-1,4,0
2,1,1,2,1,0,0,58,18,40,39,0.225851,1,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,0.4654680000000001,1,4,0
2,0,1,2,0,0,0,19,18,1,0,1.762521,1,3,0
2,0,0,2,0,-1,-1,30,30,-1,-1,0.194477,1,3,0
2,0,1,2,0,0,0,26,25,1,0,0.460685,2,4,0
2,0,0,2,0,-1,-1,15,15,-1,-1,-1.0,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.435,1,2,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.648817,1,3,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.403121,1,4,0
2,0,0,2,0,-1,-1,29,29,-1,-1,0.5521229999999999,1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,1.721213,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,-1.0,-1,2,0
4,0,0,4,0,-1,-1,18,18,-1,-1,1.276304,1,2,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.047712,1,5,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.112925,3,3,0
3,1,0,3,1,-1,-1,29,29,-1,-1,1.406807,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.459014,1,4,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.450874,1,2,0
2,0,1,2,0,0,0,21,20,1,0,0.35649,2,2,0
3,0,0,3,0,-1,-1,20,20,-1,-1,1.3384969999999998,1,2,0
2,0,1,1,0,1,0,26,13,13,12,0.128925,1,3,0
2,0,0,2,0,-1,-1,24,24,-1,-1,5.2216580000000015,1,2,0
1,0,0,1,0,-1,-1,17,17,-1,-1,0.449725,1,2,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.1275359999999999,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,2.347122,1,4,0
1,0,1,1,0,0,0,13,12,1,0,0.505727,1,2,0
2,0,3,2,0,0,0,27,16,11,0,0.304017,1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.328073,1,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.165625,2,2,0
2,0,3,2,0,0,0,47,28,19,3,0.239484,1,2,0
1,0,2,1,0,0,0,21,11,1,0,0.230532,2,10,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.45319,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.040764,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.99998,2,2,0
4,0,4,2,0,1,0,127,27,12,11,0.204406,1,3,0
3,0,0,3,0,-1,-1,18,18,-1,-1,1.748189,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.212399,1,3,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.131472,1,3,0
2,0,0,2,0,-1,-1,13,13,-1,-1,4.314515,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.238489,1,2,0
4,0,0,4,0,-1,-1,26,26,-1,-1,0.361997,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,1.179705,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.4097560000000001,2,2,0
2,0,1,2,0,0,0,19,18,1,0,0.8625309999999999,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.362759,1,1,0
2,0,0,2,0,-1,-1,20,20,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,1,2,0
3,0,4,2,0,1,0,44,14,30,10,0.201287,1,3,0
2,0,0,2,0,-1,-1,11,11,-1,-1,0.173677,1,2,0
1,0,1,1,0,0,0,10,9,1,0,-1.0,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,-1.0,-1,2,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.218592,1,5,0
2,1,1,2,1,0,0,28,18,10,9,1.385409,1,2,0
1,0,2,1,0,0,0,12,8,4,0,1.058946,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.398916,1,2,0
2,0,1,2,0,0,0,30,27,3,2,0.242465,1,2,0
3,0,0,3,0,-1,-1,22,22,-1,-1,1.713493,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.596884,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,1.541211,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.37567,1,4,0
2,0,1,2,0,0,0,16,15,1,0,0.210557,2,2,0
3,0,6,0,0,3,0,74,6,68,28,-1.0,-1,4,0
2,0,3,2,0,0,0,45,28,17,1,0.240157,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,1.7410599999999998,1,3,0
3,1,3,2,0,1,1,58,16,42,21,2.404194,1,2,0
1,0,0,1,0,-1,-1,6,6,-1,-1,0.013949,2,4,0
2,1,0,2,1,-1,-1,29,29,-1,-1,0.370023,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.464267,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.501642,1,2,0
2,0,2,2,0,0,0,18,14,4,0,0.476109,2,4,0
2,0,0,2,0,-1,-1,31,31,-1,-1,0.120267,1,4,0
3,1,0,3,1,-1,-1,17,17,-1,-1,0.570745,2,2,0
1,0,0,1,0,-1,-1,12,12,-1,-1,6.620504,1,2,0
2,0,0,2,0,-1,-1,24,24,-1,-1,0.223245,2,2,0
2,1,0,2,1,-1,-1,28,28,-1,-1,0.100305,1,4,0
3,0,6,2,0,1,0,63,11,52,12,0.260518,1,2,0
1,0,0,1,0,-1,-1,8,8,-1,-1,0.800918,1,2,0
4,0,0,4,0,-1,-1,26,26,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.1454079999999999,1,3,0
2,1,0,2,1,-1,-1,22,22,-1,-1,0.514884,1,2,0
2,0,1,2,0,0,0,26,25,1,0,0.716313,1,4,0
1,0,2,1,0,0,0,19,15,4,0,3.695758,1,4,0
1,0,0,1,0,-1,-1,17,17,-1,-1,-1.0,1,4,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.171461,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.444589,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,2.079213,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.251338,1,2,0
3,0,0,3,0,-1,-1,26,26,-1,-1,2.800297,1,2,0
2,0,0,2,0,-1,-1,24,24,-1,-1,0.67303,1,2,0
2,0,1,1,0,1,0,20,9,11,10,0.146911,4,3,0
2,0,0,2,0,-1,-1,23,23,-1,-1,0.952032,2,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,12.51583,2,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.147897,4,8,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,-1,4,0
4,0,0,4,0,-1,-1,25,25,-1,-1,0.332183,1,2,0
2,0,1,2,0,0,0,67,15,6,5,0.158679,1,4,0
1,0,2,1,0,0,0,35,17,18,0,0.873468,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,1.003733,1,2,0
3,2,2,2,0,1,2,35,14,21,12,4.049976999999998,4,5,0
2,0,1,2,0,0,0,16,15,1,0,0.647184,4,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.131374,1,2,0
3,0,2,2,0,1,0,26,13,13,9,0.5973390000000001,1,3,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.04007,2,2,0
2,0,1,2,0,0,0,27,16,11,10,0.298439,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.8650979999999999,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,-1.0,-1,4,0
2,0,1,2,0,0,0,17,16,1,0,0.468911,2,2,0
3,0,0,3,0,-1,-1,22,22,-1,-1,1.002667,1,6,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.90799,1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.497163,5,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,-1.0,-1,4,0
1,0,1,1,0,0,0,16,15,1,0,0.281083,2,2,0
1,1,1,1,1,0,0,16,15,1,0,1.313191,1,2,0
3,0,1,3,0,0,0,17,16,1,0,0.527195,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.276282,1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.27051,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.234562,1,2,0
2,0,1,2,0,0,0,29,15,14,13,0.335719,3,4,0
3,0,0,3,0,-1,-1,17,17,-1,-1,1.816742,1,2,0
2,0,2,2,0,0,0,21,12,9,0,0.350631,1,4,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.890085,1,5,0
2,0,3,2,0,0,0,47,28,19,3,0.398967,1,2,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.187599,1,4,0
4,0,0,4,0,-1,-1,21,21,-1,-1,1.509059,1,3,0
1,0,0,1,0,-1,-1,10,10,-1,-1,-1.0,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.293324,2,2,0
2,0,0,2,0,-1,-1,11,11,-1,-1,1.530167,1,2,0
1,0,0,1,0,-1,-1,12,12,-1,-1,0.638051,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.302002,1,5,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.144015,1,2,0
3,0,0,3,0,-1,-1,14,14,-1,-1,-1.0,-1,6,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.924643,2,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,3.225877,1,2,0
2,10,3,2,0,0,10,115,15,100,92,0.107765,1,2,0
2,0,0,2,0,-1,-1,10,10,-1,-1,0.230521,1,2,0
2,1,0,2,1,-1,-1,17,17,-1,-1,-1.0,-1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.126048,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.280012,1,2,0
1,0,0,1,0,-1,-1,14,14,-1,-1,1.077556,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.507161,2,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,1.052683,1,6,0
2,0,1,2,0,0,0,27,26,1,0,0.3383199999999999,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.227735,4,3,0
2,0,3,2,0,0,0,47,28,19,3,0.244402,1,2,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.533485,1,5,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.381711,2,2,0
1,0,1,1,0,0,0,19,18,1,0,0.73898,1,2,0
2,0,0,2,0,-1,-1,10,10,-1,-1,0.635533,1,6,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.5811609999999999,1,4,0
3,0,0,3,0,-1,-1,18,18,-1,-1,-1.0,1,2,0
1,1,0,1,1,-1,-1,17,17,-1,-1,-1.0,-1,4,0
3,1,0,3,1,-1,-1,25,25,-1,-1,-1.0,-1,2,0
2,0,2,2,0,0,0,28,13,15,0,0.736155,1,4,0
3,0,5,2,0,1,0,56,13,43,12,0.054501,1,3,0
2,3,3,2,0,0,3,59,16,43,15,0.214006,1,2,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.535747,2,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.465954,1,2,0
2,0,2,2,0,0,0,18,11,7,0,0.050886,4,4,0
2,0,1,2,0,0,0,23,22,1,0,1.003505,1,4,0
3,1,0,3,1,-1,-1,24,24,-1,-1,-1.0,-1,3,0
2,0,0,2,0,-1,-1,19,19,-1,-1,2.41852,1,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,0.678815,1,2,0
2,0,1,2,0,0,0,15,14,1,0,0.706375,1,2,0
2,0,3,2,0,0,0,87,20,67,50,0.13243,1,2,0
3,0,2,2,0,1,0,54,14,40,22,0.804597,1,5,0
3,0,1,3,0,0,0,20,19,1,0,4.103336,-1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,1,2,0
1,0,0,1,0,-1,-1,11,11,-1,-1,1.201446,2,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.130692,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.116915,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.259602,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.149038,1,6,0
2,0,0,2,0,-1,-1,11,11,-1,-1,8.049275999999999,1,2,0
3,0,1,3,0,0,0,27,14,1,0,4.942758,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.8707229999999999,1,2,0
2,0,1,2,0,0,0,19,18,1,0,0.919016,1,2,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.542244,2,2,0
1,0,1,1,0,0,0,17,16,1,0,0.443151,2,2,0
1,0,0,1,0,-1,-1,14,14,-1,-1,1.432138,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.1292849999999999,1,2,0
4,0,0,4,0,-1,-1,28,28,-1,-1,3.319743,1,2,0
3,0,1,3,0,0,0,15,14,1,0,1.248279,1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,1.043419,2,2,0
1,0,0,1,0,-1,-1,27,27,-1,-1,0.353878,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.1426869999999999,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.2402320000000001,1,2,0
3,0,0,3,0,-1,-1,14,14,-1,-1,1.147512,1,2,0
3,0,2,2,0,1,0,49,16,20,13,0.375916,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,-1,3,0
2,0,1,2,0,0,0,19,18,1,0,0.5527880000000001,2,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.125777,2,2,0
2,0,2,2,0,0,0,29,16,13,0,0.216006,1,2,0
1,0,1,1,0,0,0,28,27,1,0,0.6541710000000001,2,2,0
2,0,1,2,0,0,0,16,15,1,0,0.5707800000000001,-1,2,0
4,0,2,4,0,0,0,34,26,8,0,0.4948770000000001,1,3,0
2,0,1,2,0,0,0,16,15,1,0,0.784933,5,2,0
1,0,0,1,0,-1,-1,15,15,-1,-1,1.092543,1,5,0
3,0,1,3,0,0,0,20,19,1,0,6.2888660000000005,1,3,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.21529,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.239405,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,2.358811,1,2,0
2,8,3,2,0,0,8,82,9,73,0,0.474079,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.071129,1,2,0
2,0,1,2,0,0,0,27,26,1,0,0.108188,4,4,0
1,0,1,1,0,0,0,13,12,1,0,0.358225,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.218255,1,2,0
2,1,1,2,1,0,0,22,21,1,0,0.169319,1,4,0
4,0,0,4,0,-1,-1,24,24,-1,-1,3.221807,1,3,0
1,0,0,1,0,-1,-1,6,6,-1,-1,0.2362,1,3,0
2,0,0,2,0,-1,-1,19,19,-1,-1,6.065153,1,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.222043,1,2,0
1,0,0,1,0,-1,-1,15,15,-1,-1,0.793293,1,2,0
2,0,0,2,0,-1,-1,25,25,-1,-1,0.122871,1,2,0
3,1,1,2,1,1,0,37,26,11,10,0.350381,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,-1,2,0
2,6,2,2,0,0,6,61,16,45,0,0.591429,1,2,0
2,0,1,2,0,0,0,102,14,7,6,0.124458,1,4,0
4,0,1,3,0,1,0,28,15,13,12,-1.0,1,1,0
4,0,0,4,0,-1,-1,20,20,-1,-1,-1.0,1,1,0
2,0,0,2,0,-1,-1,23,23,-1,-1,0.093966,3,3,0
2,0,1,2,0,0,0,22,21,1,0,0.21683,1,2,0
2,0,0,2,0,-1,-1,10,10,-1,-1,-1.0,-1,0,0
2,2,0,2,2,-1,-1,21,21,-1,-1,0.580921,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,2.798478,2,2,0
1,1,0,1,1,-1,-1,24,24,-1,-1,0.596033,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.361064,1,2,0
3,1,0,3,1,-1,-1,25,25,-1,-1,-1.0,-1,2,0
2,0,1,2,0,0,0,19,18,1,0,0.378911,4,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.122677,1,2,0
4,0,0,4,0,-1,-1,25,25,-1,-1,2.646203,1,3,0
4,0,0,4,0,-1,-1,22,22,-1,-1,0.552561,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.328678,1,7,0
4,0,0,4,0,-1,-1,23,23,-1,-1,1.0538809999999998,1,2,0
2,0,1,2,0,0,0,23,22,1,0,0.121871,1,3,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,4,0
2,0,2,2,0,0,0,23,15,8,0,0.449633,1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,1.876979,1,2,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.222949,1,2,0
3,0,1,3,0,0,0,24,23,1,0,-1.0,-1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,7.45025,1,4,0
4,0,0,4,0,-1,-1,20,20,-1,-1,1.203774,1,2,0
1,0,1,1,0,0,0,16,15,1,0,2.231166,2,2,0
2,0,2,2,0,0,0,24,11,13,5,0.339312,1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.916116,1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.401169,1,2,0
2,0,2,2,0,0,0,46,16,30,24,0.032314,1,3,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.137356,1,2,0
2,0,1,2,0,0,0,18,17,1,0,0.767658,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.199863,1,2,0
1,1,0,1,1,-1,-1,15,15,-1,-1,0.180106,1,2,0
2,0,1,2,0,0,0,18,17,1,0,1.604935,1,2,0
2,0,0,2,0,-1,-1,11,11,-1,-1,-1.0,1,2,0
2,0,2,2,0,0,0,21,14,7,0,0.349562,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.765254,1,2,0
